id,service_id,branch_id,time_taken,request_time,rating
3107,2,17,14,Day-Peak,3
3108,3,32,9,Day-Off-Peak,4
3109,2,60,13,Day-Peak,4
3110,4,83,9,Day-Peak,4
3111,2,40,12,Night,5
3112,3,72,7,Night,5
3113,4,85,11,Day-Peak,3
3114,1,39,2,Day-Peak,4
3115,4,77,8,Night,4
3116,3,21,7,Day-Off-Peak,4
3117,1,15,2,Day-Off-Peak,4
3118,1,16,3,Day-Peak,3
3119,2,46,13,Night,4
3120,1,9,3,Day-Peak,3
3121,1,1,2,Night,4
3122,1,15,2,Day-Off-Peak,4
3123,1,2,3,Night,4
3124,2,30,14,Day-Off-Peak,4
3125,1,42,2,Day-Peak,5
3126,2,45,13,Day-Off-Peak,4
3127,3,95,8,Night,3
3128,2,57,20,Day-Off-Peak,3
3129,3,80,7,Night,4
3130,1,51,2,Day-Off-Peak,5
3131,4,96,8,Night,4
3132,1,69,2,Day-Off-Peak,5
3133,3,77,7,Day-Off-Peak,4
3134,2,42,13,Day-Peak,5
3135,1,75,1,Day-Peak,4
3136,4,79,11,Night,4
3137,2,31,13,Day-Peak,4
3138,1,68,1,Night,5
3139,4,67,9,Night,4
3140,3,90,7,Night,5
3141,1,13,6,Day-Off-Peak,4
3142,3,54,6,Night,5
3143,1,70,2,Day-Peak,5
3144,2,68,28,Day-Off-Peak,4
3145,2,2,13,Day-Peak,5
3146,3,87,6,Day-Off-Peak,4
3147,4,98,8,Day-Peak,5
3148,3,40,7,Day-Peak,5
3149,2,55,17,Day-Peak,3
3150,1,35,2,Day-Peak,4
3151,1,25,3,Night,4
3152,4,62,9,Day-Peak,5
3153,4,77,9,Night,4
3154,1,31,2,Night,4
3155,1,35,2,Night,4
3156,1,24,2,Day-Off-Peak,4
3157,3,82,7,Day-Off-Peak,5
3158,3,36,7,Day-Peak,5
3159,3,64,8,Day-Peak,3
3160,4,82,9,Day-Off-Peak,5
3161,1,23,2,Day-Peak,5
3162,1,2,2,Day-Peak,5
3163,3,56,6,Day-Peak,4
3164,1,12,2,Day-Off-Peak,4
3165,1,18,2,Night,5
3166,3,92,10,Day-Peak,3
3167,1,30,2,Day-Off-Peak,5
3168,1,40,3,Night,4
3169,3,58,6,Day-Peak,5
3170,3,77,8,Day-Off-Peak,3
3171,2,48,13,Day-Off-Peak,4
3172,2,64,15,Night,3
3173,1,55,1,Day-Peak,4
3174,1,47,2,Night,4
3175,1,25,1,Day-Off-Peak,5
3176,2,78,14,Day-Peak,3
3177,3,82,8,Day-Off-Peak,4
3178,1,13,6,Night,4
3179,1,61,2,Night,5
3180,1,13,4,Day-Off-Peak,4
3181,4,93,9,Day-Peak,4
3182,2,6,17,Day-Peak,4
3183,3,62,7,Day-Peak,5
3184,2,94,13,Day-Off-Peak,5
3185,3,14,8,Night,3
3186,1,24,1,Day-Peak,4
3187,1,23,3,Day-Off-Peak,4
3188,1,28,5,Day-Off-Peak,4
3189,3,93,10,Day-Peak,3
3190,2,57,13,Day-Peak,4
3191,2,28,19,Day-Off-Peak,4
3192,2,77,13,Night,4
3193,3,93,7,Day-Peak,4
3194,1,62,2,Night,5
3195,3,79,7,Day-Peak,5
3196,3,89,7,Day-Peak,5
3197,3,44,7,Night,5
3198,1,6,2,Day-Peak,5
3199,1,42,2,Day-Off-Peak,5
3200,3,43,7,Night,4
3201,1,36,2,Day-Peak,5
3202,1,12,2,Day-Peak,4
3203,2,9,13,Day-Off-Peak,4
3204,3,58,8,Day-Off-Peak,4
3205,1,4,1,Night,4
3206,3,68,7,Night,5
3207,3,82,7,Day-Off-Peak,5
3208,3,57,6,Night,4
3209,2,10,14,Day-Off-Peak,4
3210,1,11,3,Day-Off-Peak,3
3211,2,55,13,Day-Peak,4
3212,3,87,7,Day-Off-Peak,4
3213,1,25,2,Day-Peak,5
3214,1,90,2,Night,5
3215,2,17,13,Day-Peak,4
3216,4,85,9,Day-Peak,4
3217,3,38,7,Night,4
3218,2,45,13,Day-Off-Peak,4
3219,3,14,7,Day-Off-Peak,4
3220,4,90,13,Day-Off-Peak,4
3221,1,64,2,Day-Off-Peak,4
3222,1,21,7,Day-Off-Peak,3
3223,4,76,9,Night,4
3224,2,65,13,Day-Peak,5
3225,3,85,7,Night,4
3226,1,50,1,Day-Peak,4
3227,3,65,7,Night,5
3228,3,59,6,Night,5
3229,3,67,8,Day-Peak,3
3230,2,78,14,Night,3
3231,1,5,2,Day-Peak,4
3232,3,77,7,Day-Off-Peak,4
3233,2,49,16,Night,4
3234,1,25,2,Day-Off-Peak,5
3235,1,55,1,Day-Off-Peak,4
3236,3,17,7,Day-Off-Peak,4
3237,3,28,6,Day-Peak,5
3238,1,20,3,Day-Peak,3
3239,1,44,9,Night,4
3240,3,97,7,Day-Off-Peak,4
3241,1,4,2,Night,4
3242,1,5,1,Day-Peak,4
3243,1,3,3,Night,4
3244,3,60,8,Day-Off-Peak,3
3245,3,38,6,Day-Off-Peak,4
3246,3,90,8,Night,4
3247,1,43,2,Night,4
3248,4,90,9,Day-Off-Peak,5
3249,3,72,7,Day-Off-Peak,5
3250,1,9,3,Night,3
3251,1,53,2,Night,4
3252,3,89,6,Day-Off-Peak,5
3253,4,77,9,Day-Off-Peak,4
3254,3,42,8,Night,4
3255,2,22,13,Day-Off-Peak,5
3256,1,3,3,Day-Peak,4
3257,2,65,12,Day-Peak,5
3258,3,54,8,Night,4
3259,4,100,10,Night,3
3260,1,46,2,Night,4
3261,2,37,14,Day-Off-Peak,4
3262,3,20,6,Day-Peak,4
3263,1,18,5,Day-Off-Peak,4
3264,4,85,13,Day-Peak,3
3265,1,6,3,Day-Off-Peak,4
3266,3,53,9,Day-Off-Peak,3
3267,1,75,2,Day-Peak,4
3268,4,92,8,Day-Peak,4
3269,1,18,2,Day-Peak,5
3270,3,61,7,Day-Off-Peak,5
3271,3,29,7,Night,5
3272,3,50,7,Night,4
3273,1,38,2,Day-Peak,4
3274,2,81,12,Day-Peak,4
3275,1,50,2,Night,4
3276,3,45,7,Night,4
3277,1,24,4,Day-Off-Peak,3
3278,1,38,5,Day-Peak,3
3279,1,72,3,Night,4
3280,3,64,7,Day-Peak,4
3281,4,91,9,Night,5
3282,1,22,2,Day-Off-Peak,5
3283,3,58,6,Day-Peak,5
3284,1,3,4,Day-Peak,4
3285,2,54,13,Day-Off-Peak,5
3286,1,2,6,Night,4
3287,1,43,1,Day-Off-Peak,4
3288,1,84,3,Night,4
3289,4,89,9,Day-Off-Peak,5
3290,3,34,6,Day-Off-Peak,5
3291,1,37,4,Day-Peak,4
3292,1,24,2,Day-Off-Peak,4
3293,3,74,9,Day-Peak,4
3294,1,23,2,Day-Off-Peak,5
3295,1,23,4,Day-Off-Peak,4
3296,2,81,13,Day-Peak,4
3297,1,59,2,Day-Off-Peak,5
3298,2,76,13,Day-Peak,4
3299,2,60,13,Day-Off-Peak,4
3300,1,33,1,Night,5
3301,1,41,2,Day-Off-Peak,4
3302,3,59,6,Night,5
3303,1,34,3,Day-Off-Peak,4
3304,2,81,13,Day-Peak,4
3305,2,47,13,Day-Peak,4
3306,4,95,10,Night,3
3307,4,42,9,Day-Peak,5
3308,2,12,14,Day-Peak,3
3309,3,47,6,Night,4
3310,4,92,9,Day-Peak,4
3311,1,13,1,Day-Peak,5
3312,3,91,7,Night,5
3313,2,90,13,Day-Off-Peak,5
3314,4,80,9,Day-Off-Peak,4
3315,3,94,7,Day-Peak,5
3316,1,20,2,Night,4
3317,2,71,15,Night,4
3318,3,80,7,Day-Off-Peak,4
3319,1,13,1,Day-Peak,5
3320,1,32,1,Night,5
3321,2,66,15,Day-Off-Peak,4
3322,1,5,4,Day-Peak,3
3323,1,3,3,Night,4
3324,2,30,14,Night,4
3325,1,42,4,Day-Off-Peak,4
3326,1,30,3,Night,4
3327,1,52,2,Day-Peak,4
3328,2,83,15,Day-Off-Peak,3
3329,1,35,2,Day-Peak,4
3330,2,22,13,Night,5
3331,2,81,12,Night,4
3332,1,8,2,Day-Peak,4
3333,1,19,1,Night,5
3334,2,16,13,Night,4
3335,1,42,3,Night,4
3336,3,36,6,Night,5
3337,1,18,3,Night,4
3338,3,11,9,Day-Off-Peak,3
3339,2,52,13,Night,4
3340,1,37,4,Day-Off-Peak,4
3341,2,90,14,Night,4
3342,2,19,14,Day-Peak,4
3343,1,8,3,Night,3
3344,3,75,6,Night,4
3345,1,17,2,Night,4
3346,1,22,3,Day-Off-Peak,4
3347,4,60,10,Day-Off-Peak,3
3348,1,11,2,Day-Off-Peak,4
3349,1,67,3,Day-Off-Peak,3
3350,1,4,2,Day-Peak,4
3351,2,72,13,Night,5
3352,3,42,7,Day-Peak,5
3353,3,91,7,Night,5
3354,3,30,8,Day-Off-Peak,4
3355,3,38,9,Day-Peak,3
3356,4,78,9,Night,4
3357,2,36,14,Day-Off-Peak,4
3358,2,64,13,Day-Peak,4
3359,1,29,2,Night,5
3360,1,21,3,Day-Off-Peak,3
3361,1,3,2,Day-Off-Peak,5
3362,2,93,14,Night,3
3363,4,89,11,Day-Off-Peak,4
3364,1,20,2,Day-Off-Peak,4
3365,2,68,14,Day-Peak,4
3366,2,23,13,Day-Off-Peak,5
3367,1,7,5,Day-Peak,3
3368,2,40,15,Day-Peak,4
3369,3,52,6,Night,4
3370,3,79,8,Night,4
3371,1,22,2,Day-Peak,5
3372,2,35,14,Day-Peak,3
3373,1,31,1,Day-Peak,4
3374,1,18,1,Night,5
3375,2,64,12,Day-Peak,4
3376,1,2,3,Night,4
3377,1,18,1,Night,5
3378,3,55,7,Day-Peak,4
3379,3,35,6,Day-Off-Peak,4
3380,1,25,3,Night,4
3381,1,19,2,Day-Peak,5
3382,4,93,10,Night,3
3383,2,4,14,Night,3
3384,2,55,13,Night,4
3385,2,79,12,Day-Off-Peak,5
3386,3,90,7,Day-Peak,5
3387,4,98,9,Day-Peak,5
3388,3,37,7,Day-Peak,5
3389,4,70,8,Night,5
3390,2,69,14,Day-Off-Peak,4
3391,2,84,12,Day-Off-Peak,5
3392,1,12,3,Night,3
3393,1,54,2,Day-Peak,5
3394,3,93,10,Day-Peak,3
3395,4,99,9,Day-Off-Peak,4
3396,1,48,4,Day-Peak,3
3397,3,49,7,Day-Peak,5
3398,3,46,7,Night,4
3399,1,13,3,Night,4
3400,2,15,13,Day-Off-Peak,4
3401,4,93,10,Day-Peak,3
3402,3,70,7,Day-Peak,5
3403,3,40,6,Day-Off-Peak,5
3404,4,60,9,Day-Peak,4
3405,2,52,13,Day-Off-Peak,4
3406,4,84,10,Night,4
3407,1,18,2,Day-Peak,5
3408,4,99,8,Day-Off-Peak,4
3409,2,76,13,Day-Peak,4
3410,1,11,3,Day-Peak,3
3411,3,88,7,Day-Off-Peak,4
3412,1,62,2,Day-Peak,5
3413,3,56,7,Night,4
3414,1,1,2,Day-Off-Peak,4
3415,3,56,6,Night,4
3416,3,66,7,Night,5
3417,2,77,14,Day-Off-Peak,3
3418,1,20,2,Night,4
3419,2,24,15,Day-Peak,3
3420,2,3,13,Day-Off-Peak,5
3421,2,20,14,Day-Peak,3
3422,2,92,13,Day-Off-Peak,4
3423,3,44,7,Day-Peak,5
3424,3,87,7,Day-Off-Peak,4
3425,3,22,8,Day-Peak,4
3426,3,72,8,Day-Off-Peak,4
3427,3,79,9,Day-Peak,4
3428,3,68,6,Day-Off-Peak,5
3429,3,14,7,Day-Off-Peak,4
3430,1,15,3,Day-Off-Peak,3
3431,3,58,7,Day-Off-Peak,5
3432,2,23,13,Day-Off-Peak,5
3433,4,98,9,Night,5
3434,1,12,2,Day-Peak,4
3435,3,44,7,Day-Off-Peak,5
3436,3,39,7,Night,4
3437,1,52,5,Night,3
3438,3,79,9,Night,4
3439,3,77,9,Day-Peak,3
3440,1,73,2,Night,5
3441,1,10,2,Day-Off-Peak,5
3442,1,23,1,Day-Peak,5
3443,2,87,13,Day-Peak,4
3444,1,9,5,Night,3
3445,1,2,2,Night,5
3446,4,78,8,Night,4
3447,3,62,8,Night,4
3448,1,35,1,Night,4
3449,4,97,9,Night,4
3450,3,85,7,Night,4
3451,1,30,2,Day-Off-Peak,5
3452,2,33,13,Day-Off-Peak,5
3453,1,60,3,Night,3
3454,2,71,13,Day-Off-Peak,5
3455,1,87,2,Night,4
3456,2,20,13,Night,4
3457,1,56,3,Night,3
3458,2,41,12,Day-Peak,4
3459,3,53,7,Day-Peak,4
3460,2,16,13,Day-Off-Peak,4
3461,4,94,9,Night,5
3462,1,22,2,Day-Off-Peak,5
3463,4,99,9,Day-Peak,4
3464,1,14,3,Day-Off-Peak,3
3465,1,25,1,Day-Off-Peak,5
3466,3,81,6,Night,4
3467,3,48,8,Day-Peak,3
3468,2,66,13,Day-Off-Peak,5
3469,2,29,13,Day-Peak,5
3470,4,92,9,Day-Off-Peak,4
3471,1,2,3,Day-Peak,4
3472,1,14,2,Night,4
3473,2,60,13,Day-Peak,4
3474,1,17,5,Day-Peak,3
3475,1,19,3,Night,4
3476,1,3,2,Day-Off-Peak,5
3477,1,28,2,Night,5
3478,1,29,2,Day-Off-Peak,5
3479,1,14,3,Day-Off-Peak,3
3480,4,67,9,Day-Off-Peak,4
3481,3,77,6,Night,4
3482,1,43,2,Day-Off-Peak,4
3483,1,18,2,Day-Off-Peak,5
3484,1,5,2,Day-Peak,4
3485,1,29,2,Night,5
3486,3,46,7,Day-Peak,4
3487,2,51,13,Night,5
3488,2,36,13,Day-Off-Peak,5
3489,3,95,7,Day-Off-Peak,4
3490,1,1,2,Day-Off-Peak,4
3491,2,60,13,Day-Off-Peak,4
3492,1,1,4,Day-Off-Peak,3
3493,1,10,2,Night,5
3494,2,78,14,Night,3
3495,1,9,2,Night,4
3496,1,33,2,Day-Peak,5
3497,2,4,13,Night,4
3498,3,34,6,Day-Off-Peak,5
3499,2,82,12,Night,5
3500,2,23,13,Day-Peak,5
3501,3,78,7,Day-Off-Peak,4
3502,3,67,6,Day-Peak,4
3503,2,82,13,Day-Off-Peak,5
3504,3,16,8,Day-Off-Peak,3
3505,3,48,8,Night,3
3506,1,33,2,Day-Peak,5
3507,1,80,2,Day-Off-Peak,4
3508,2,76,13,Day-Peak,4
3509,4,87,11,Day-Off-Peak,3
3510,3,50,7,Night,4
3511,2,61,12,Night,5
3512,2,89,13,Day-Off-Peak,5
3513,4,94,9,Day-Peak,5
3514,4,94,9,Day-Peak,5
3515,4,86,10,Day-Off-Peak,3
3516,1,16,2,Night,4
3517,3,82,7,Night,5
3518,1,80,3,Night,3
3519,2,96,13,Day-Off-Peak,4
3520,2,86,13,Day-Peak,4
3521,2,93,16,Day-Off-Peak,3
3522,1,40,1,Day-Off-Peak,5
3523,3,89,9,Day-Peak,4
3524,1,41,1,Night,4
3525,1,59,1,Day-Peak,5
3526,2,68,12,Night,5
3527,4,88,11,Night,3
3528,1,5,2,Day-Peak,4
3529,4,93,9,Day-Peak,4
3530,1,1,2,Day-Peak,4
3531,1,1,2,Day-Off-Peak,4
3532,1,64,3,Day-Off-Peak,3
3533,1,26,2,Night,5
3534,2,49,12,Night,5
3535,2,60,12,Night,4
3536,3,95,8,Day-Peak,3
3537,1,17,2,Night,4
3538,2,85,13,Day-Off-Peak,4
3539,1,20,2,Day-Off-Peak,4
3540,2,77,13,Day-Off-Peak,4
3541,1,20,2,Day-Peak,4
3542,1,3,6,Night,4
3543,1,27,2,Day-Off-Peak,4
3544,3,83,7,Day-Peak,4
3545,2,84,13,Day-Off-Peak,5
3546,2,30,13,Day-Peak,5
3547,1,20,3,Day-Off-Peak,3
3548,3,82,9,Day-Off-Peak,4
3549,1,11,2,Night,4
3550,1,35,2,Night,4
3551,1,58,2,Day-Off-Peak,5
3552,2,59,13,Night,5
3553,2,49,14,Day-Off-Peak,4
3554,2,71,12,Night,5
3555,1,18,2,Day-Off-Peak,5
3556,1,13,2,Day-Peak,5
3557,2,51,13,Day-Off-Peak,5
3558,1,29,5,Night,4
3559,3,79,7,Day-Peak,5
3560,1,10,3,Night,4
3561,2,53,13,Day-Off-Peak,4
3562,1,54,5,Day-Peak,4
3563,4,95,8,Day-Off-Peak,4
3564,2,90,13,Day-Peak,5
3565,1,29,2,Day-Peak,5
3566,3,7,7,Day-Peak,4
3567,3,85,8,Day-Off-Peak,3
3568,3,84,9,Day-Off-Peak,4
3569,4,89,9,Night,5
3570,4,76,9,Day-Peak,4
3571,4,92,11,Day-Peak,3
3572,2,37,14,Day-Off-Peak,4
3573,1,28,1,Day-Off-Peak,5
3574,2,50,15,Night,3
3575,1,31,2,Day-Off-Peak,4
3576,4,88,11,Day-Off-Peak,3
3577,1,17,1,Day-Peak,4
3578,3,72,7,Day-Peak,5
3579,1,31,1,Day-Peak,4
3580,3,51,6,Day-Off-Peak,5
3581,1,41,2,Day-Peak,4
3582,3,86,7,Day-Peak,4
3583,2,79,13,Night,5
3584,1,13,2,Night,5
3585,2,45,12,Day-Off-Peak,4
3586,1,44,3,Night,4
3587,1,4,2,Day-Peak,4
3588,4,87,8,Day-Off-Peak,4
3589,1,13,3,Day-Off-Peak,4
3590,2,33,13,Day-Peak,5
3591,1,68,2,Night,5
3592,4,35,8,Night,4
3593,4,95,9,Day-Off-Peak,4
3594,3,70,9,Day-Off-Peak,4
3595,2,76,13,Night,4
3596,1,60,2,Day-Peak,4
3597,3,88,7,Day-Off-Peak,4
3598,1,47,2,Day-Peak,4
3599,2,77,13,Day-Peak,4
3600,1,7,2,Day-Peak,4
3601,3,90,7,Day-Off-Peak,5
3602,1,13,2,Day-Peak,5
3603,2,68,13,Day-Peak,5
3604,1,11,2,Day-Peak,4
3605,1,49,2,Day-Peak,5
3606,2,80,14,Night,3
3607,1,3,2,Day-Peak,5
3608,1,1,2,Night,4
3609,3,17,7,Night,4
3610,1,24,9,Day-Off-Peak,3
3611,1,3,2,Day-Off-Peak,5
3612,2,29,14,Day-Peak,4
3613,1,17,2,Day-Off-Peak,4
3614,4,59,8,Day-Peak,5
3615,1,42,3,Day-Peak,4
3616,1,10,2,Day-Off-Peak,5
3617,3,86,7,Day-Peak,4
3618,1,2,1,Night,5
3619,1,40,2,Night,5
3620,1,66,2,Day-Off-Peak,5
3621,2,52,13,Day-Peak,4
3622,2,22,13,Day-Off-Peak,5
3623,2,64,14,Day-Peak,3
3624,3,80,7,Night,4
3625,3,98,8,Day-Peak,4
3626,2,66,13,Day-Off-Peak,5
3627,1,79,6,Day-Off-Peak,4
3628,2,12,13,Night,4
3629,1,17,2,Day-Peak,4
3630,1,22,3,Day-Peak,4
3631,4,75,10,Night,3
3632,1,6,2,Night,5
3633,3,73,7,Day-Peak,5
3634,1,48,4,Night,3
3635,2,42,12,Day-Off-Peak,5
3636,2,13,14,Night,4
3637,2,2,15,Night,4
3638,4,69,11,Day-Peak,4
3639,3,50,8,Day-Off-Peak,3
3640,3,63,7,Night,4
3641,1,4,3,Day-Peak,3
3642,2,47,14,Night,3
3643,1,76,2,Day-Off-Peak,4
3644,1,36,2,Night,5
3645,1,42,2,Day-Off-Peak,5
3646,1,38,2,Day-Peak,4
3647,3,51,7,Day-Peak,5
3648,1,90,3,Day-Off-Peak,4
3649,2,58,13,Day-Peak,5
3650,1,21,3,Night,3
3651,1,51,2,Day-Off-Peak,5
3652,1,23,4,Day-Peak,4
3653,1,38,2,Day-Peak,4
3654,2,8,13,Day-Off-Peak,4
3655,3,73,7,Day-Off-Peak,5
3656,1,31,3,Day-Peak,3
3657,3,76,7,Night,4
3658,3,85,8,Night,3
3659,1,20,2,Day-Peak,4
3660,2,17,14,Night,3
3661,1,4,2,Day-Peak,4
3662,3,46,8,Day-Peak,3
3663,3,98,8,Day-Peak,4
3664,3,71,6,Day-Peak,5
3665,1,20,1,Day-Off-Peak,4
3666,3,71,7,Night,5
3667,1,28,1,Day-Peak,5
3668,1,36,2,Night,5
3669,1,47,2,Day-Off-Peak,4
3670,2,82,12,Night,5
3671,1,19,3,Night,4
3672,1,37,3,Day-Off-Peak,4
3673,2,35,13,Day-Peak,4
3674,3,42,8,Day-Off-Peak,4
3675,4,47,9,Night,4
3676,4,55,8,Day-Peak,4
3677,2,25,13,Night,5
3678,4,82,9,Day-Peak,5
3679,3,25,6,Day-Peak,5
3680,2,47,13,Night,4
3681,4,95,10,Night,3
3682,4,99,9,Day-Off-Peak,4
3683,2,56,13,Night,4
3684,3,86,8,Day-Off-Peak,3
3685,1,6,2,Day-Off-Peak,5
3686,3,63,7,Night,4
3687,1,4,2,Night,4
3688,3,38,7,Day-Peak,4
3689,2,35,13,Night,4
3690,2,13,13,Day-Peak,5
3691,2,9,14,Night,3
3692,2,23,15,Day-Peak,4
3693,1,51,2,Day-Peak,5
3694,1,30,3,Day-Off-Peak,4
3695,1,45,2,Night,4
3696,1,90,4,Night,4
3697,3,40,15,Day-Off-Peak,4
3698,3,79,7,Day-Peak,5
3699,2,70,14,Day-Off-Peak,4
3700,2,77,13,Day-Peak,4
3701,1,23,6,Day-Off-Peak,4
3702,1,28,1,Day-Off-Peak,5
3703,1,1,2,Day-Peak,4
3704,2,58,15,Day-Off-Peak,4
3705,3,95,7,Day-Off-Peak,4
3706,2,93,12,Day-Peak,4
3707,1,8,2,Day-Peak,4
3708,4,90,9,Day-Off-Peak,5
3709,1,8,2,Day-Peak,4
3710,1,2,1,Day-Off-Peak,5
3711,1,17,1,Day-Off-Peak,4
3712,3,72,7,Day-Off-Peak,5
3713,1,40,1,Day-Peak,5
3714,3,75,6,Day-Peak,4
3715,2,47,13,Night,4
3716,1,16,2,Day-Off-Peak,4
3717,2,66,13,Night,5
3718,4,89,8,Night,5
3719,2,2,14,Day-Off-Peak,4
3720,1,16,3,Day-Peak,3
3721,2,90,13,Day-Off-Peak,5
3722,1,16,2,Night,4
3723,1,10,3,Day-Peak,4
3724,1,30,1,Day-Off-Peak,5
3725,3,74,7,Day-Off-Peak,5
3726,3,94,8,Night,4
3727,1,9,2,Day-Off-Peak,4
3728,4,83,10,Night,3
3729,4,94,9,Day-Peak,5
3730,3,78,7,Day-Off-Peak,4
3731,1,11,3,Night,3
3732,1,7,7,Night,3
3733,1,5,2,Night,4
3734,1,4,2,Day-Off-Peak,4
3735,3,43,7,Night,4
3736,4,93,8,Day-Off-Peak,4
3737,1,31,2,Day-Off-Peak,4
3738,3,90,6,Night,5
3739,4,99,10,Day-Peak,3
3740,1,12,3,Day-Peak,3
3741,1,1,2,Night,4
3742,1,10,4,Night,4
3743,4,65,10,Night,4
3744,2,22,13,Day-Off-Peak,5
3745,1,6,4,Day-Off-Peak,4
3746,2,66,13,Day-Off-Peak,5
3747,3,86,7,Night,4
3748,1,31,2,Night,4
3749,1,3,2,Day-Off-Peak,5
3750,2,31,12,Day-Off-Peak,4
3751,3,14,6,Day-Off-Peak,4
3752,2,46,13,Day-Peak,4
3753,2,69,13,Day-Off-Peak,5
3754,2,33,13,Night,5
3755,1,13,2,Night,5
3756,2,91,13,Day-Off-Peak,5
3757,3,70,7,Night,5
3758,3,30,6,Day-Off-Peak,5
3759,3,64,9,Day-Peak,3
3760,1,53,2,Day-Off-Peak,4
3761,1,25,7,Night,4
3762,1,9,3,Day-Peak,3
3763,1,31,2,Day-Off-Peak,4
3764,3,97,8,Night,3
3765,3,99,7,Day-Off-Peak,4
3766,2,62,13,Day-Peak,5
3767,3,38,7,Day-Off-Peak,4
3768,1,3,3,Night,4
3769,1,43,2,Day-Off-Peak,4
3770,2,60,13,Day-Off-Peak,4
3771,1,18,1,Night,5
3772,3,54,8,Day-Off-Peak,4
3773,4,64,12,Night,3
3774,4,49,10,Day-Peak,4
3775,3,41,7,Day-Peak,4
3776,3,80,9,Day-Off-Peak,3
3777,4,98,8,Night,5
3778,1,47,3,Day-Peak,3
3779,2,59,15,Day-Off-Peak,4
3780,2,28,12,Night,5
3781,4,87,10,Night,3
3782,1,7,2,Day-Peak,4
3783,2,58,13,Day-Off-Peak,5
3784,1,32,3,Night,4
3785,3,37,7,Day-Peak,5
3786,3,28,11,Day-Peak,4
3787,2,73,14,Day-Off-Peak,4
3788,3,46,7,Day-Off-Peak,4
3789,4,96,9,Day-Off-Peak,4
3790,4,87,8,Night,4
3791,2,72,13,Night,5
3792,1,13,2,Day-Peak,5
3793,4,90,10,Day-Peak,4
3794,3,31,7,Night,4
3795,2,36,13,Day-Off-Peak,5
3796,2,58,14,Day-Peak,4
3797,1,57,1,Day-Peak,4
3798,1,8,2,Day-Off-Peak,4
3799,3,95,7,Day-Off-Peak,4
3800,2,54,12,Day-Peak,5
3801,1,7,2,Night,4
3802,1,18,1,Day-Off-Peak,5
3803,1,1,1,Night,4
3804,1,30,2,Night,5
3805,1,6,1,Night,5
3806,1,15,1,Night,4
3807,2,74,13,Day-Off-Peak,5
3808,1,1,2,Night,4
3809,2,21,13,Day-Off-Peak,4
3810,1,5,5,Night,3
3811,1,5,3,Night,3
3812,4,85,9,Day-Peak,4
3813,1,79,3,Day-Peak,4
3814,2,95,13,Night,4
3815,1,2,3,Day-Off-Peak,4
3816,3,45,7,Night,4
3817,3,26,7,Night,5
3818,3,80,9,Night,3
3819,1,49,2,Day-Off-Peak,5
3820,1,12,3,Day-Off-Peak,3
3821,1,15,3,Day-Peak,3
3822,1,56,2,Day-Peak,4
3823,1,7,2,Day-Peak,4
3824,1,45,2,Day-Peak,4
3825,1,66,2,Night,5
3826,2,70,13,Day-Peak,5
3827,1,19,2,Day-Off-Peak,5
3828,3,60,7,Day-Off-Peak,4
3829,2,62,12,Day-Off-Peak,5
3830,3,88,7,Day-Peak,4
3831,3,39,6,Day-Peak,4
3832,2,92,13,Night,4
3833,2,64,14,Day-Peak,3
3834,2,34,13,Night,5
3835,1,38,2,Day-Off-Peak,4
3836,2,13,12,Day-Off-Peak,5
3837,4,57,8,Day-Peak,4
3838,1,85,2,Day-Peak,4
3839,3,84,7,Night,5
3840,1,51,2,Night,5
3841,1,22,2,Day-Off-Peak,5
3842,2,6,13,Night,5
3843,2,44,12,Day-Off-Peak,5
3844,3,66,7,Day-Off-Peak,5
3845,2,45,13,Day-Off-Peak,4
3846,1,32,1,Day-Off-Peak,5
3847,3,49,6,Day-Off-Peak,5
3848,1,55,4,Day-Peak,3
3849,1,40,2,Day-Peak,5
3850,1,6,1,Day-Peak,5
3851,2,8,13,Day-Peak,4
3852,1,27,2,Day-Off-Peak,4
3853,1,4,2,Day-Off-Peak,4
3854,3,63,9,Day-Peak,3
3855,2,62,14,Day-Peak,4
3856,3,59,9,Day-Peak,4
3857,3,93,7,Day-Peak,4
3858,1,8,5,Day-Peak,3
3859,1,4,2,Night,4
3860,2,61,13,Day-Off-Peak,5
3861,1,43,3,Day-Peak,3
3862,4,69,8,Night,5
3863,1,32,2,Day-Peak,5
3864,1,83,1,Night,4
3865,1,46,2,Day-Peak,4
3866,2,92,12,Night,4
3867,3,58,8,Night,4
3868,1,19,4,Day-Off-Peak,4
3869,2,22,15,Day-Peak,4
3870,1,18,2,Day-Peak,5
3871,3,67,7,Day-Peak,4
3872,1,16,2,Night,4
3873,3,64,7,Night,4
3874,3,84,7,Day-Peak,5
3875,3,17,7,Day-Peak,4
3876,1,60,2,Day-Off-Peak,4
3877,3,74,6,Night,5
3878,4,94,13,Day-Peak,4
3879,3,98,7,Night,5
3880,1,4,2,Day-Off-Peak,4
3881,1,31,2,Day-Off-Peak,4
3882,2,70,13,Day-Off-Peak,5
3883,2,23,14,Day-Off-Peak,4
3884,1,36,3,Night,4
3885,1,75,2,Day-Off-Peak,4
3886,1,50,2,Day-Peak,4
3887,2,16,13,Night,4
3888,1,79,2,Day-Off-Peak,5
3889,4,90,9,Day-Off-Peak,5
3890,1,15,2,Day-Peak,4
3891,1,47,2,Day-Peak,4
3892,1,35,3,Night,3
3893,4,100,9,Day-Peak,4
3894,2,5,14,Day-Off-Peak,3
